nom_normalise;uuid;nom_exact;niveau;parent;membres;type_groupe
"soleil";9ea11137-f9f6-4bc4-ad43-7c7edfd60197;"SOLEIL";"GROUPE";"TERRE DE BOUDDHA";0;meme-niveau
"soleil";b79b10e1-8c68-49a5-b8e9-ca6f11bca939;"SOLEIL";"GROUPE";"GBINTA";0;meme-niveau
"soleil";bb7eef91-dca5-4d73-b01a-37f65b08b2c0;"SOLEIL";"GROUPE";"LE SERMENT";0;meme-niveau
"soleil";ca1a1e61-4065-4cd9-85c1-97bccaa1f6c7;"SOLEIL";"GROUPE";"ITAI DOSHIN";0;meme-niveau
"soleil";cc280219-6207-418e-a6c8-4725ca5d510d;"SOLEIL";"GROUPE";"BELLE VILLE JEAN FOLLY";0;meme-niveau
"soleil";cedd52fd-399c-418d-81da-898ebde28467;"SOLEIL";"GROUPE";"BONNE FORTUNE";0;meme-niveau
"soleil";d59cae1b-718e-45d6-89c8-a6241a0461bd;"SOLEIL";"GROUPE";"TERRE DE VICTOIRE";0;meme-niveau
"soleil";e5e38165-4812-463f-bf21-19a74491364b;"SOLEIL";"GROUPE";"PETRO IVOIRE";0;meme-niveau
"soleil";f6c55e48-cce2-4001-a2f4-57649729e8b1;"SOLEIL";"GROUPE";"GRAND ELAN";0;meme-niveau
"determination";0871bd3e-3cd1-42bc-a511-51ec8dc71410;"DETERMINATION";"DISTRICT";"SINCERITE";0;multi-niveaux
"determination";0f8c4753-2d81-4fe0-a968-c849ffd9eeef;"DETERMINATION";"GROUPE";"MOAYE";0;multi-niveaux
"determination";1b503101-dfaf-4da9-bbb1-25ed30d593ee;"DETERMINATION";"DISTRICT";"ZUEUDO";0;multi-niveaux
"determination";206b6780-fa50-4e5b-81c0-a862a0ffda55;"DETERMINATION";"DISTRICT";"CONVICTION";0;multi-niveaux
"determination";31ba1a08-e672-44e3-8769-deab7d9f180a;"DETERMINATION";"DISTRICT";"DEFI";0;multi-niveaux
"determination";42c87542-18fb-440b-85f7-5de500514605;"DETERMINATION";"GROUPE";"FUKYO";0;multi-niveaux
"determination";49841f7b-172c-483b-b91b-935bfa5a100d;"DETERMINATION";"GROUPE";"FUKYO";0;multi-niveaux
"determination";5a6f96a9-1299-4799-8140-035b9856d213;"DETERMINATION";"GROUPE";"COEUR DE LION";0;multi-niveaux
"determination";61294a5d-b06b-464d-b845-e396dbaf28b7;"DETERMINATION";"GROUPE";"PREFECTURE DE POLICE";0;multi-niveaux
"determination";7248da65-d3f4-4b14-a6ab-f1254fa16045;"DETERMINATION";"DISTRICT";"SINCERITE";0;multi-niveaux
"determination";8eadb3e8-97ce-447c-abfc-259931604945;"DETERMINATION";"CHAPITRE";"SOLEIL DU BONHEUR";2;multi-niveaux
"determination";a0a6fcbd-1627-4d98-a43d-46c7881266f7;"DETERMINATION";"GROUPE";"KATCHIVA";0;multi-niveaux
"determination";dd503028-6327-4da3-bf32-fbf9ca982dc9;"DETERMINATION";"GROUPE";"MERE-ENFANT";0;multi-niveaux
"determination";e39807c1-6d62-4910-8676-3b3cebec19dd;"DETERMINATION";"GROUPE";"RENAISSANCE DU PLATEAU";0;multi-niveaux
"determination";f0cacbac-04c7-4eac-9d54-3ad9ab4e06e9;"DETERMINATION";"GROUPE";"REVOLUTION HUMAINE";0;multi-niveaux
"harmonie";223ecb32-96a1-4f84-a283-eb1d7fa4472b;"HARMONIE";"GROUPE";"PRODOMO";0;meme-niveau
"harmonie";32b59d66-4749-48d9-91f2-df58d48565ef;"HARMONIE";"GROUPE";"LE FIGUIER";0;meme-niveau
"harmonie";4198edb5-0134-4810-91fc-a82e704052c5;"HARMONIE";"GROUPE";"SOPIM";0;meme-niveau
"harmonie";41aae72b-77b8-4118-8f48-cfbf8e3804b6;"HARMONIE";"GROUPE";"FUKYO";0;meme-niveau
"harmonie";57a06991-f4ca-4b75-b01d-1fcc9842600e;"HARMONIE";"GROUPE";"BONNE FORTUNE";0;meme-niveau
"harmonie";78755632-a0fc-4753-afd3-f96abdd67829;"HARMONIE";"GROUPE";"LE ZENITH";0;meme-niveau
"harmonie";84a9b1c2-a648-40a5-afbb-875a0d7d7dea;"HARMONIE";"GROUPE";"CAMPEMENT";0;meme-niveau
"harmonie";84fdd9ab-7607-455a-a210-d75e5cbfcf9f;"HARMONIE";"GROUPE";"DESTIN";0;meme-niveau
"harmonie";ab8b3bc8-3201-4666-9a4f-1c9645c0a1ad;"HARMONIE";"GROUPE";"ILE DE SADO";0;meme-niveau
"harmonie";ac7a740e-f5a1-4a72-812a-d0383274f7d2;"HARMONIE";"GROUPE";"ZENSHICHIKY";0;meme-niveau
"harmonie";b1b1208e-b9d8-4ccc-afa7-147b5393090e;"HARMONIE";"GROUPE";"BONNE FORTUNE";0;meme-niveau
"harmonie";ba09b371-e5b5-4657-8d13-43ab03d3b969;"HARMONIE";"GROUPE";"CRAVEN A";0;meme-niveau
"harmonie";c83ef39a-8b80-4d27-9b68-5c4e3111a0df;"HARMONIE";"GROUPE";"COHESION";0;meme-niveau
"harmonie";c96360c0-b637-489f-967f-72e3ad2e8aa8;"HARMONIE";"GROUPE";"SOLEIL LEVANT";0;meme-niveau
"sous-groupe 4";05d5a576-80b6-4b69-84e1-6e8551d7c520;"SOUS-GROUPE 4";"SOUS_GROUPE";"LUTTE COMMUNE";0;meme-niveau
"sous-groupe 4";2ba9a99b-63f4-422a-83d9-5622aa515be9;"SOUS-GROUPE 4";"SOUS_GROUPE";"REVOLUTION HUMAINE";2;meme-niveau
"sous-groupe 4";31d4993b-e3be-4bde-88e2-35636fd8342b;"SOUS-GROUPE 4";"SOUS_GROUPE";"Cité Sir";2;meme-niveau
"sous-groupe 4";32b96bb7-412c-4d5b-99e8-d6fc14bc1c52;"SOUS-GROUPE 4";"SOUS_GROUPE";"FUKYO";0;meme-niveau
"sous-groupe 4";46a9749d-84bf-4476-993d-5d1adf3f78ab;"SOUS-GROUPE 4";"SOUS_GROUPE";"PERSEVERANCE(TOULEPLEU)";6;meme-niveau
"sous-groupe 4";66cf9554-5e9e-4734-bf09-4ad73aa7cfdc;"SOUS-GROUPE 4";"SOUS_GROUPE";"DJELIA";6;meme-niveau
"sous-groupe 4";707898fb-bd72-4f02-83f6-74967f404e44;"SOUS-GROUPE 4";"SOUS_GROUPE";"FOI ABSOLUE";0;meme-niveau
"sous-groupe 4";8a03a063-4ccd-4642-a6a4-0238fb50bcd1;"SOUS-GROUPE 4";"SOUS_GROUPE";"TOUR AUX TRESORS";0;meme-niveau
"sous-groupe 4";aa23eca3-6acd-49ab-b6e8-45cf6b291456;"SOUS-GROUPE 4";"SOUS_GROUPE";"LOTUS D'OR";1;meme-niveau
"sous-groupe 4";b76a0b58-0a8b-47b9-852e-6f18ff8effdb;"SOUS-GROUPE 4";"SOUS_GROUPE";"ARTISANAL";0;meme-niveau
"sous-groupe 4";cf157d9f-d690-4a4e-a535-5c318e5e385d;"SOUS-GROUPE 4";"SOUS_GROUPE";"AMAKEBOU";2;meme-niveau
"sous-groupe 4";ef8f2e9d-8512-405a-965e-bae6d3a1ae56;"SOUS-GROUPE 4";"SOUS_GROUPE";"LUMIERE DU MONDE";0;meme-niveau
"sous-groupe 4";fba9c5e4-f5c1-4ba4-bb08-8c8bbcb10cd9;"SOUS-GROUPE 4";"SOUS_GROUPE";"VICTOIRE";2;meme-niveau
"bonne fortune";13d35574-cd38-4f8f-b62e-df150e9fdae9;"BONNE FORTUNE";"GROUPE";"FUKUSHI";0;multi-niveaux
"bonne fortune";21d8058d-883f-4d28-b130-3a97759ea3a1;"BONNE FORTUNE";"GROUPE";"PERSEVERANCE";0;multi-niveaux
"bonne fortune";65e9dc60-9fff-4d51-a60b-68e7c2dfbc1e;"BONNE FORTUNE";"CHAPITRE";"DJIBOUA";1;multi-niveaux
"bonne fortune";80967a5c-0661-45fe-872f-4f92cbc41825;"BONNE FORTUNE";"GROUPE";"NIKKO SHONIN MAN";0;multi-niveaux
"bonne fortune";8a9100d7-50c2-451a-9141-3fc4a9a67e86;"BONNE FORTUNE";"GROUPE";"BLEU MARINE";0;multi-niveaux
"bonne fortune";9940134c-59b9-4bd8-9a57-874a33688b32;"BONNE FORTUNE";"GROUPE";"LA REVOLUTION HUMAINE";0;multi-niveaux
"bonne fortune";c517bfba-c1a2-4b85-8eec-10e13cfc0875;"BONNE FORTUNE";"GROUPE";"EVEIL";0;multi-niveaux
"bonne fortune";cb8d9e60-58a5-484e-9bd4-3bfb1c91e6d5;"BONNE FORTUNE";"GROUPE";"SERMENT DE VICTOIRES";0;multi-niveaux
"bonne fortune";cfe85b66-31c0-4062-9917-84ce6817e3e9;"BONNE FORTUNE";"DISTRICT";"ROI LION";0;multi-niveaux
"bonne fortune";d67c59f2-e2c5-4874-8375-7101cc9d652b;"BONNE FORTUNE";"DISTRICT";"KOSEN RUFU";0;multi-niveaux
"bonne fortune";d756a766-4d9c-4d8a-ab60-33e2c1e515a4;"BONNE FORTUNE";"GROUPE";"FUKYO";0;multi-niveaux
"bonne fortune";e4da709d-920e-4646-a3fc-368788969e3c;"BONNE FORTUNE";"GROUPE";"BOCABO MARCHÉ ET 21EME";0;multi-niveaux
"bonne fortune";f99b9d35-3109-4be7-8515-af63a6980e3a;"BONNE FORTUNE";"GROUPE";"SOGEPHIA";0;multi-niveaux
"espoir";19397807-3d84-45dd-9924-612e6d39e1e7;"ESPOIR";"GROUPE";"RIVIERA BONOUMIN";0;multi-niveaux
"espoir";2ed273e3-5473-4f0b-9352-0f8abce4bfc1;"ESPOIR";"DISTRICT";"NOMBREUX TRESORS";0;multi-niveaux
"espoir";36c1f77c-654b-47f0-9b30-d0609fca5656;"ESPOIR";"DISTRICT";"AYALA";0;multi-niveaux
"espoir";5bc09069-b932-458f-a5da-75bab4f243eb;"ESPOIR";"GROUPE";"NANJO TOKIMITSU";0;multi-niveaux
"espoir";748ea9dc-72a9-4a23-89de-cc13422df68d;"ESPOIR";"GROUPE";"TOUR DU BONHEUR";0;multi-niveaux
"espoir";7bb12726-ea40-4004-9e86-996c2e797e71;"ESPOIR";"GROUPE";"WAWO";0;multi-niveaux
"espoir";848f8906-4572-40c7-868b-55e472826507;"ESPOIR";"GROUPE";"SOLEIL LEVANT";0;multi-niveaux
"espoir";a9e9306e-d0ae-4e4b-bc00-51879eda1aa8;"ESPOIR";"DISTRICT";"LOTUS";0;multi-niveaux
"espoir";aded3fcd-eaea-4cc7-94d6-ad0bca7f76a1;"ESPOIR";"GROUPE";"DETERMINATION";0;multi-niveaux
"espoir";ae4fc3d1-25a1-465e-8d49-51ca868a0c5d;"ESPOIR";"GROUPE";"DOUKOUYA";0;multi-niveaux
"espoir";b1f6da33-9e51-4c03-908d-0eea46f3d576;"ESPOIR";"DISTRICT";"JI GYO KETA";0;multi-niveaux
"espoir";d2be5ad7-7075-4d4d-882b-e6e1992b0c36;"ESPOIR";"GROUPE";"BELLE VILLE JEAN FOLLY";0;multi-niveaux
"espoir";dace58f9-6213-43e7-ad47-272cc8cc6f42;"ESPOIR";"GROUPE";"MILIKE";0;multi-niveaux
"tour aux tresors";01367c94-e542-4980-afd8-0aa2ff19f454;"TOUR AUX TRESORS";"GROUPE";"HOSSHI";0;multi-niveaux
"tour aux tresors";47edca97-dd40-4ef5-a39d-930b3d78cb40;"TOUR AUX TRESORS";"GROUPE";"COURAGE";0;multi-niveaux
"tour aux tresors";63f6183a-effc-4ce3-8618-527fcc0b3df8;"TOUR AUX TRESORS";"GROUPE";"HENDO YAKU";0;multi-niveaux
"tour aux tresors";648f5e44-edf1-477f-bc4a-8e189a4ac343;"TOUR AUX TRESORS";"GROUPE";"RESIDENTIEL BANCO";0;multi-niveaux
"tour aux tresors";85ac0141-6561-4b63-87cc-8d936c646e6d;"TOUR AUX TRESORS";"DISTRICT";"SADO";0;multi-niveaux
"tour aux tresors";9d585355-2cce-432c-89a8-2bfab3f88536;"TOUR AUX TRESORS";"GROUPE";"CŒUR VAILLANT";0;multi-niveaux
"tour aux tresors";c07a5543-8b4e-4e9e-a53a-fb2abfc4b757;"TOUR AUX TRESORS";"DISTRICT";"FUKYO";0;multi-niveaux
"tour aux tresors";c9b3a0e0-dfe3-414f-86a1-9c46cda094e3;"TOUR AUX TRESORS";"CHAPITRE";"MAINTS TRESORS";0;multi-niveaux
"tour aux tresors";da4eedd0-35e8-4b2f-a955-87740cc3f06d;"TOUR AUX TRESORS";"GROUPE";"ANOUANZE";0;multi-niveaux
"tour aux tresors";e238df24-1cfe-4717-b682-f718235e45c6;"TOUR AUX TRESORS";"CHAPITRE";"TOUMODI-DIMBOKRO";1;multi-niveaux
"tour aux tresors";f08ed76c-a40f-48e1-a387-8ac1bc8ee164;"TOUR AUX TRESORS";"GROUPE";"VICTOIRE ABSOLUE";0;multi-niveaux
"tour aux tresors";f8971d8d-82dc-496b-bd9d-2f580f0dbbaa;"TOUR AUX TRESORS";"GROUPE";"TERRE DE DEFIS (GUIGLO)";0;multi-niveaux
"roi lion";06f591ce-00a4-48be-83be-a045094b3d5e;"ROI LION";"DISTRICT";"SOLEIL DE LA BOUDDHEITE";0;multi-niveaux
"roi lion";1aafc516-f1b4-45d8-b531-4bd0831464c1;"ROI LION";"GROUPE";"SODECI";0;multi-niveaux
"roi lion";1f147002-a73c-4284-baff-f04c4b5d7131;"ROI LION";"CHAPITRE";"AMOUGNAN";1;multi-niveaux
"roi lion";3211cbcf-3d7f-4c80-bfac-a175ad3d1e48;"ROI LION";"DISTRICT";"LUMIERE DU BONHEUR";0;multi-niveaux
"roi lion";41dd83cd-c1f1-4a73-9c54-d5aca53a18d6;"ROI LION";"GROUPE";"LA REVOLUTION HUMAINE";0;multi-niveaux
"roi lion";4ded1b93-f155-42f8-8110-7f09cac1d8ff;"ROI LION";"GROUPE";"DETERMINATION";0;multi-niveaux
"roi lion";62d60624-2ed3-4bf5-94ed-d82b48203e70;"ROI LION";"GROUPE";"FUJI";0;multi-niveaux
"roi lion";74f308bf-0691-4079-93a6-eca0720656b5;"ROI LION";"GROUPE";"RIVIERA PALMERAIE BONHEUR";0;multi-niveaux
"roi lion";83584b0c-f06d-4f37-a822-8d8b98d49ba6;"ROI LION";"DISTRICT";"ESPRIT SOKA";0;multi-niveaux
"roi lion";c2546400-a1ef-494c-86c1-e41133b8392e;"ROI LION";"GROUPE";"PIC DE L'AIGLE GBONNE";0;multi-niveaux
"roi lion";d75e98d6-bfc2-4def-8655-58064cf5c53d;"ROI LION";"GROUPE";"SOLEIL BIANKOUMA";0;multi-niveaux
"roi lion";e6107219-e904-4d58-9088-564c4a494987;"ROI LION";"DISTRICT";"PIC DU VAUTOUR";0;multi-niveaux
"kansai";0527b9cf-678a-4e08-bc26-ae606027c073;"KANSAI";"GROUPE";"ITAI DOSHIN";0;multi-niveaux
"kansai";15aa36da-2305-4a12-9d4a-3578f649b0dc;"KANSAI";"DISTRICT";"OSAKA";0;multi-niveaux
"kansai";190dbbe9-ac9c-4d7d-b3fa-f228ed2a4474;"KANSAI";"CHAPITRE";"MANZOKU";2;multi-niveaux
"kansai";200844eb-a501-42d9-b009-77fe5e8cdb87;"KANSAI";"DISTRICT";"BONNE FORTUNE";0;multi-niveaux
"kansai";443c4122-551e-4d49-8a0d-135e29704b7c;"KANSAI";"GROUPE";"HOSSHAKU KEMPON";0;multi-niveaux
"kansai";4b6e0796-8f4c-4823-9fd8-e805a45894ac;"KANSAI";"GROUPE";"ESPOIR";0;multi-niveaux
"kansai";70fd3709-69bb-4d8b-b444-ebe40665ae56;"KANSAI";"GROUPE";"MAINT TRESOR (DUEKOUE)";0;multi-niveaux
"kansai";9ba0dafb-6f98-4848-a237-e34481276947;"KANSAI";"GROUPE";"COURONNE DE LAURIERS";0;multi-niveaux
"kansai";a21a1b07-3f7b-4575-a172-77cf166e4f9b;"KANSAI";"GROUPE";"ROI LION DANANE";0;multi-niveaux
"kansai";aeedff7e-082c-4790-b1ed-32e73e7a4330;"KANSAI";"GROUPE";"NANJO TOKIMITSU";0;multi-niveaux
"kansai";eac7e7ea-6834-4a74-bf1a-d75f640c6f5a;"KANSAI";"GROUPE";"FOI SINCERE";0;multi-niveaux
"revolution humaine";0b3b0c5b-f76a-4170-8a85-579911d99e56;"REVOLUTION HUMAINE";"GROUPE";"SHONIN";0;multi-niveaux
"revolution humaine";420f93d4-6393-44d9-abe3-bf72555c41f6;"REVOLUTION HUMAINE";"GROUPE";"H. BOIGNY";0;multi-niveaux
"revolution humaine";556a0592-9010-44d8-a55f-acf23e9c3d9d;"REVOLUTION HUMAINE";"GROUPE";"TERRE DE BOUDDHA";0;multi-niveaux
"revolution humaine";5cc966f8-4141-4bde-911a-86f60d72112f;"REVOLUTION HUMAINE";"GROUPE";"VICTOIRE ABSOLUE";0;multi-niveaux
"revolution humaine";7a042021-fa9f-49d2-9924-92d50f27d9be;"REVOLUTION HUMAINE";"GROUPE";"BELLE VILLE JEAN FOLLY";0;multi-niveaux
"revolution humaine";de62b678-b629-4b48-b982-2ff321fd8c1a;"REVOLUTION HUMAINE";"GROUPE";"LE LOTUS";0;multi-niveaux
"revolution humaine";e500972b-fc7e-4d29-a4db-44af285efdf5;"REVOLUTION HUMAINE";"GROUPE";"ESHO FUNI";0;multi-niveaux
"revolution humaine";e8422b55-5a58-4b01-850c-0b1a1ed497b4;"REVOLUTION HUMAINE";"DISTRICT";"EVEIL SOKA";0;multi-niveaux
"revolution humaine";e9ffc98e-ba55-4da1-9100-d1e73661a703;"Revolution humaine";"GROUPE";"AGOUETO-CMA";0;multi-niveaux
"fleur de lotus";34b8e10c-3a7b-4ac6-a301-0e37663cee4d;"FLEUR DE LOTUS";"GROUPE";"LE FIGUIER";0;multi-niveaux
"fleur de lotus";3643cdd7-bfff-4858-9184-5d50df3f5e4f;"FLEUR DE LOTUS";"GROUPE";"AFFERY 2";0;multi-niveaux
"fleur de lotus";5590ae62-1720-4b07-932f-61d881ce9eca;"FLEUR DE LOTUS";"CHAPITRE";"BOYA DUEKOUE";2;multi-niveaux
"fleur de lotus";9796af92-8e21-445b-be1a-fea00ed641fb;"FLEUR DE LOTUS";"GROUPE";"LES CERISIERS";0;multi-niveaux
"fleur de lotus";a2296164-a868-4bc7-83a7-25974752b249;"FLEUR DE LOTUS";"GROUPE";"ZAGNE (ZAGNE)";0;multi-niveaux
"fleur de lotus";b5af8cdd-d369-4e41-9a9f-dd96efe98b05;"FLEUR DE LOTUS";"GROUPE";"ANONO VILLAGE";0;multi-niveaux
"fleur de lotus";d9d9b5c8-f569-44ae-a552-fe8bbdf1c3de;"FLEUR DE LOTUS";"GROUPE";"LA RENAISSANCE";0;multi-niveaux
"fleur de lotus";dfd36cbf-f9c2-40b9-8f07-bc41e89cab2f;"FLEUR DE LOTUS";"GROUPE";"FLOT DE KOSEN RUFU";0;multi-niveaux
"osaka";14137cf9-6620-4f99-9295-0147d4112c53;"OSAKA";"CENTRE";"Centre Régional JUSTICE";0;multi-niveaux
"osaka";4ddbc66a-c885-44ee-b8a1-8f7eaaa1e8fc;"Osaka";"GROUPE";"UNICAFE";0;multi-niveaux
"osaka";88c3d4ab-1b62-4b1d-ab53-d4c14a776cb7;"OSAKA";"CHAPITRE";"LOTUS BLANC BOUAKE";0;multi-niveaux
"osaka";9c20e156-cfd2-4802-822e-60d099f9f353;"OSAKA";"DISTRICT";"VALEUR SOKA";0;multi-niveaux
"osaka";a7da9e52-68d2-4e82-896b-e592af46d481;"OSAKA";"GROUPE";"RIVIÉRA-M'BADON LA VICTOIRE";0;multi-niveaux
"osaka";aab3af84-29eb-43e3-80bb-ca4a5ff7e00d;"OSAKA";"CHAPITRE";"PEZITO";1;multi-niveaux
"osaka";eba86ac6-55d1-470c-8c31-bdf26a33386f;"OSAKA";"GROUPE";"LE LOTUS";0;multi-niveaux
"preuve actuelle";07bb17fa-de78-4bdc-8d21-04f48ef68c25;"PREUVE ACTUELLE";"CHAPITRE";"VOIE DES VALEURS";0;multi-niveaux
"preuve actuelle";14995d24-d38c-49b9-b8fa-3a6913074c45;"PREUVE ACTUELLE";"GROUPE";"LYCEE";0;multi-niveaux
"preuve actuelle";241b66dc-9304-4de2-9a63-9b2632d6f257;"PREUVE ACTUELLE";"GROUPE";"TOUR AUX TRESORS";0;multi-niveaux
"preuve actuelle";40387ae4-c542-4776-9054-d10eea2698a9;"PREUVE ACTUELLE";"GROUPE";"FOI SINCERE";0;multi-niveaux
"preuve actuelle";82159f0d-3608-477d-9de8-f768fe8c3b89;"PREUVE ACTUELLE";"GROUPE";"FOI SINCERE";0;multi-niveaux
"preuve actuelle";dc161f34-797a-4798-894d-bf0ca69d7d8b;"PREUVE ACTUELLE";"GROUPE";"LA VICTOIRE";0;multi-niveaux
"preuve actuelle";f4d15c29-dfef-47d2-9a2a-5cba2b114977;"PREUVE ACTUELLE";"GROUPE";"LE SERMENT";0;multi-niveaux
"terre de victoire";0a1bbb37-400c-47cd-a8c7-04cc8bc8db78;"TERRE DE VICTOIRE";"DISTRICT";"SOLEIL D'ESPOIR";0;multi-niveaux
"terre de victoire";1916f198-1bd3-47b2-bfc0-4f4708e770bf;"TERRE DE VICTOIRE";"GROUPE";"SHONIN";0;multi-niveaux
"terre de victoire";26a7b37d-cd76-4d3a-8b91-292445fb751f;"TERRE DE VICTOIRE";"DISTRICT";"SOLEIL D'ESPOIR";0;multi-niveaux
"terre de victoire";7f5dc036-fcce-425f-952a-70100d477ebf;"TERRE DE VICTOIRE";"GROUPE";"RENAISSANCE";0;multi-niveaux
"terre de victoire";9087a5f0-9b05-4059-8d53-19efb1858d68;"TERRE DE VICTOIRE";"GROUPE";"KANSAI";0;multi-niveaux
"terre de victoire";cc3a3c72-3e4f-43fa-bf89-988eaef921c0;"TERRE DE VICTOIRE";"GROUPE";"SODECI";0;multi-niveaux
"terre de victoire";d15b928c-d3a7-465e-a3fe-1fcc1c9d0f52;"TERRE DE  VICTOIRE";"GROUPE";"BONTEN";0;multi-niveaux
"renaissance";0acc33d3-e70a-4f4d-bbbb-332194c2a93b;"RENAISSANCE";"DISTRICT";"ABUTSU-BO";0;multi-niveaux
"renaissance";122cc3ae-30ae-43fb-91cc-258ead59c14d;"RENAISSANCE";"GROUPE";"ESPOIR";0;multi-niveaux
"renaissance";15f7f7fd-18df-46b5-9d76-60cf8c89b121;"RENAISSANCE";"DISTRICT";"KAMAKURA";0;multi-niveaux
"renaissance";1f67ddbc-2581-4680-b1be-73e11617fafe;"RENAISSANCE";"GROUPE";"DERRIERE WHARF";0;multi-niveaux
"renaissance";50687d27-6468-4126-a790-93310b0c56bd;"RENAISSANCE";"GROUPE";"ASSENA";0;multi-niveaux
"renaissance";57a66a34-0f1d-48bf-9f29-3b33047054ef;"RENAISSANCE";"GROUPE";"REVOLUTION HUMAINE";0;multi-niveaux
"renaissance";c8662737-30eb-480c-ad84-9d0e9d13933a;"RENAISSANCE";"DISTRICT";"JI GYO KETA";0;multi-niveaux
"eveil";0188d3b9-b01b-484d-85b5-7110fd58c9e7;"EVEIL";"GROUPE";"FUKYO";0;multi-niveaux
"eveil";13e27d28-91b5-4ef1-9146-9d1ee110e565;"EVEIL";"DISTRICT";"DETERMINATION";0;multi-niveaux
"eveil";37de70a6-08e2-4e00-943e-38e6cd95cd94;"EVEIL";"GROUPE";"LA FLAMME DE KOSEN RUFU";0;multi-niveaux
"eveil";ad2bda9e-e25d-412e-8aff-37826d0031c6;"EVEIL";"GROUPE";"MILIKE";0;multi-niveaux
"eveil";e7a2fff0-bd8e-4b4e-9d0e-5ed97484b1fd;"EVEIL";"DISTRICT";"ROYAUME DU BONHEUR";0;multi-niveaux
"eveil";e7dbd234-b985-4782-ae8b-de50bac8beb2;"EVEIL";"GROUPE";"SOLEIL LEVANT";0;multi-niveaux
"shakubuku";068d603f-a01d-448d-9531-b7257aa559f7;"SHAKUBUKU";"GROUPE";"OUWO KEBE";0;meme-niveau
"shakubuku";6c07beb9-96c4-4678-a745-a9d03c0dd289;"SHAKUBUKU";"GROUPE";"ANOUANZE";0;meme-niveau
"shakubuku";8ca0f2fb-1015-40bd-b48d-04c9263606ca;"SHAKUBUKU";"GROUPE";"JURYO";0;meme-niveau
"shakubuku";ab92a9f2-5f25-4dc8-9da7-a9fa0c95d485;"SHAKUBUKU";"GROUPE";"ZAGNE (ZAGNE)";0;meme-niveau
"shakubuku";ac41e4fb-1d89-4ecf-b356-568cdc6a80ea;"SHAKUBUKU";"GROUPE";"ZENSHICHIKY";0;meme-niveau
"shakubuku";eade7e92-68c9-4b11-bf51-338b4e74fca6;"SHAKUBUKU";"GROUPE";"ESPOIR DE SAN PEDRO";0;meme-niveau
"daimoku";0eef26bb-b2a6-43ab-a23f-af3dd0c809ff;"DAIMOKU";"GROUPE";"GALEBRE";0;meme-niveau
"daimoku";12bf930f-fb4f-4ca0-b778-3f197c22f43c;"DAIMOKU";"GROUPE";"KANSAI";0;meme-niveau
"daimoku";277e91c8-1313-4fa9-b5c1-2a8c1d1d4d27;"DAIMOKU";"GROUPE";"ANONKOI KOUTÉ";0;meme-niveau
"daimoku";5ed76699-685b-4cfb-b226-2ec44cc8f99e;"DAIMOKU";"GROUPE";"FOI SINCERE";0;meme-niveau
"daimoku";6fdd727f-5bc3-4e5c-9661-ef5f886d0c68;"DAIMOKU";"GROUPE";"GONZAGUEVILLE-ABRAHAM";0;meme-niveau
"daimoku";88909986-c414-447e-8ee3-da204df90712;"DAIMOKU";"GROUPE";"LES CERISIERS";0;meme-niveau
"esperance";0fdf9b93-5222-411d-b7c9-463af581ac89;"ESPERANCE";"GROUPE";"LA VICTOIRE";0;meme-niveau
"esperance";26c4399e-4e9e-42c7-b2d4-6f2ce4daf204;"ESPERANCE";"GROUPE";"AKOUNDAN";0;meme-niveau
"esperance";3e1eea5d-fe46-40f7-8589-0b870d03efc7;"ESPERANCE";"GROUPE";"GBINTA";0;meme-niveau
"esperance";471c1cdb-20d9-4097-ad58-77f9c1fcb89d;"ESPERANCE";"GROUPE";"HMA";0;meme-niveau
"esperance";91996a4d-c1f2-4a55-8d5c-a9dd4e48c528;"ESPERANCE";"GROUPE";"PIC DE L'AIGLE GBONNE";0;meme-niveau
"esperance";b1c87c42-7899-43eb-98b2-6302e4e32277;"ESPERANCE";"GROUPE";"LE FIGUIER";0;meme-niveau
"bonheur";10b7ca85-f7e5-4476-b678-46e31a2981c2;"BONHEUR";"GROUPE";"KONÉ GOGÉ";0;meme-niveau
"bonheur";4de3098f-2a40-4352-a069-298e3c88fd31;"BONHEUR";"GROUPE";"KANAGAWA";0;meme-niveau
"bonheur";8b35e430-601b-4a94-a466-e20a650e16c7;"BONHEUR";"GROUPE";"GRANDE BIENVEILLANCE";0;meme-niveau
"bonheur";a5e3a1e3-50bd-4741-b238-0d335b1517dc;"BONHEUR";"GROUPE";"PETRO IVOIRE";0;meme-niveau
"bonheur";be05f265-48f6-4716-87bd-405f9a1a65b0;"BONHEUR";"GROUPE";"RÉVOLUTION HUMAINE";0;meme-niveau
"bonheur";e62c4a13-1bf1-4f0e-8c49-54172fa62609;"BONHEUR";"GROUPE";"NANJO TOKIMITSU";0;meme-niveau
"victoire absolue";1bb4f485-0948-4406-9348-ebeceb6323d3;"VICTOIRE ABSOLUE";"GROUPE";"SHONIN";0;multi-niveaux
"victoire absolue";31f755e9-b8f6-454f-bd5e-63f38534c999;"VICTOIRE ABSOLUE";"GROUPE";"ROI LION DANANE";0;multi-niveaux
"victoire absolue";529947fa-d837-42eb-ac64-20e244301f4e;"VICTOIRE ABSOLUE";"GROUPE";"LA RENAISSANCE";0;multi-niveaux
"victoire absolue";5d112979-37c3-4929-a967-02f016fa5160;"VICTOIRE ABSOLUE";"DISTRICT";"JI GYO KETA";0;multi-niveaux
